Lepidoptera;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
Diptera;;#BEZUG!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Anthomyiidae/Muscidae;#BEZUG!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Athericidae;#BEZUG!;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;4;5;3;3;9;6;;0;16;;8;27;18;24;3;30;21;33;30;8;13;19;0;0;0;5;0;0;2;3;1;0;0;0;0;1;1;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;1;5;1;7;0;5;0;2;0;3;1;0;0;1;2;0;2;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;2;0;2;0;2;0;1;1;2;3;1;1;3;3;1;3;6;6;2;2;0;1
;Atherix ibis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;6;4;5;3;3;9;6;;;16;;8;27;18;24;3;30;21;33;30;8;13;19;;;;5;;;2;3;1;;;;;1;1;;1;1;2;;;;;;;;;;;;;;;;;;;1;;1;2;1;5;1;7;;5;;2;;;1;;;1;2;;1;1;1;;;;1;;;;;;;;;;;1;;;;;;;1;;;;1;;;1;;;;;;2;1;;;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;;;1;;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;;;;;;;;1;;;3;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Ibisia marginata;;;;;;1;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;2;1;2;;2;;2;;1;1;2;3;1;1;3;3;1;3;6;6;2;2;;1
;Blephariceridae;#BEZUG!;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;1;1;3;;0;1;;0;29;4;2;4;7;5;44;13;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
;Blephericera sp.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1;;1;2;;;1;;;1;;2;2;1;2;10;3;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;
;Hapalothrix sp.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Liponeura sp.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;1;;1;;;;;;28;3;;2;5;2;32;10;;3;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;1;10;4;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;2;;;;;;;;;;;;1;;;
;Ceratopogonidae;#BEZUG!;;;;4;;;13;5;4;4;3;1;;;;;;;;;;;;;;;;2;;;;;;;;;1;1;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;13;1;1;1;2;;6;3;2;;;;1;2;2;9;1;;;1;1;3;;3;2;1;1;4;1;;;1;;;;;;2;;1;2;3;;;;;;;;;;;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;1;;;5;;;5;;;1;;2;2;2;;2;;;2;1;;1;1;;;5;23;3;2;2;7;3;;3;2;3;15;;;3;1;1;2;2;;;2;;7;4;1;;1;;;;;;;;;;;;;;;;;;;;;;
;Chaoboridae;#BEZUG!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Chironomidae;#BEZUG!;18;28;29;19;24;53;79;105;73;165;25;61;32;21;37;19;63;43;77;21;9;112;11;20;122;51;30;233;22;17;97;6;30;38;8;9;1307;181;143;172;43;75;90;129;142;29;38;52;4;5;3;14;1;4;2;16;2;3;5;1;1;9;2;9;7;1;10;0;2;9;3;2;7;2;5;2;0;5;1;5;2;1;1;2;10;162;184;1;82;193;179;226;68;8;185;102;3;4;3;166;0;8;37;18;38;8;9;6;113;120;70;264;48;148;380;114;0;262;185;0;93;49;18;148;3;31;20;46;68;33;19;8;58;30;5;55;12;9;36;34;24;260;36;128;606;679;222;187;137;604;194;608;237;1504;470;345;294;174;96;93;64;100;68;80;207;185;196;154;68;17;41;55;16;50;127;113;864;192;718;317;151;362;271;481;215;376;298;370;97;1180;469;392;799;242;365;860;331;220;791;853;332;1090;462;409;365;429;23;1143;86;164;410;79;226;1555;18;111;78;77;240;215;149;118;170;221;55;13;36;132;3;6;5;2;6;5;3;14;18;4;5;2;3;6;3;3;8;2;20;19;2;9;10;4;12;9;11;12;20;9;31;89;226;11;3;18;7;19;6;140;43;4;137;25;5;79;17;17;36;2;22;254;257;13;181;165;8;199;61;5;333;13;259;1240;56;8;516;42;77;1447;963;329;140;56;50;496;73;35;681;308;34;639;478;227;241;308;164;334;81;37;576;130;34;284;540;210;102;57;15;263;56;19;51;37;37;98;50;6;21;15;3;23;6;7;10;10;6;50;16;11;371;33;141;204;48;7;66;62;26;39;99;45;91;180;162;120;27;236;121;132;122;300;29;29
;sF. Diamesinae;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;2;3;2;;;;4;;;2;1;1;1;9;115;140;1;66;145;137;216;31;4;137;57;;4;1;3;;5;15;9;13;2;6;4;107;111;59;230;36;136;349;85;;235;164;;;;;;;2;;;;;;2;;;;;1;;1;1;;1;;1;1;9;5;2;4;2;1;24;69;;;;;;;;1;2;;6;10;;2;4;1;1;;8;5;6;10;9;136;38;99;8;4;6;20;41;20;23;46;21;3;92;75;69;3;;8;2;6;13;22;5;;;;2;44;105;5;215;20;34;25;14;58;48;3;10;;1;;27;;;44;;;;;;1;4;3;;1;;1;3;7;4;3;;;1;;1;3;;1;4;1;2;1;1;;1;1;2;9;2;8;62;132;4;1;3;1;11;1;22;8;1;23;10;1;43;4;6;7;1;7;71;119;5;46;58;8;50;13;2;3;;2;;;;;1;3;;;;95;50;39;450;64;29;596;283;20;540;445;179;172;262;89;296;70;30;538;83;20;247;449;177;1;;4;1;;1;1;2;4;3;6;2;1;1;;1;2;;;;1;2;;;;;;;1;;;;;;;;;;;;;1;;;;;;
;sF. Orthocladiinae;;12;3;7;7;7;12;28;11;18;33;5;18;8;8;10;4;2;3;5;4;3;11;4;5;24;;7;41;2;6;10;;13;5;3;6;216;8;8;7;5;4;8;9;21;;1;6;1;4;3;11;1;4;;8;1;1;3;1;;8;2;5;7;1;5;;2;3;3;;4;;5;2;;1;1;5;;;;1;1;46;38;;16;48;42;10;36;3;47;45;2;;2;73;;3;22;8;25;3;3;2;5;8;9;32;11;12;28;27;;26;21;;9;8;4;32;;5;5;6;26;12;9;3;37;22;;35;10;5;24;27;21;248;20;119;540;504;122;170;127;584;160;504;165;980;349;213;165;93;59;54;35;72;43;52;122;77;88;67;51;14;30;40;11;42;96;64;728;124;596;260;92;354;249;433;194;352;252;339;92;1087;366;319;744;224;347;818;267;207;734;819;283;1075;442;375;321;323;18;920;66;127;372;65;166;1197;15;101;74;75;171;160;108;105;125;210;43;11;34;120;2;2;2;2;5;5;2;11;11;;2;2;2;5;3;2;5;2;18;15;1;7;9;3;12;8;10;10;11;7;23;26;94;6;2;15;6;7;5;118;35;1;114;15;4;31;13;10;28;;15;183;138;8;135;107;;149;48;2;2;1;14;50;4;5;4;8;54;26;14;12;36;6;11;36;9;6;70;18;10;73;24;31;68;39;62;35;11;7;38;47;14;37;65;32;87;46;11;240;41;18;48;30;22;65;37;3;16;14;3;14;4;6;10;8;3;39;14;5;208;32;76;102;45;6;65;60;24;28;97;40;4;32;101;77;18;226;60;87;105;41;20;19
;sF. Tanypodinae;;;;;;;;;;;1;;;;;;;;;;1;;;1;;2;;;3;;;;;;;;;10;1;;1;;1;;1;;;;;;;;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;2;;;;;;4;1;;3;1;;;4;2;4;1;4;4;;;22;6;2;10;11;3;5;4;5;5;2;11;5;12;9;;2;1;;;;;2;;1;3;1;;;;1;;;;;;;1;;;;;;;;;;6;;3;;;;;;;;;;1;2;;;1;;1;1;2;3;1;5;3;;1;2;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;5;1;;;;;;;;;;;1;;;;;5;;;;;;;;;;1;1;;12;2;;;1;;1;1;1;;;;;;;;;1;;1;1;69;1;31;64;;1;;1;2;6;2;4;44;48;54;11;3;2;20;6;5;92;5;6
;Tr. Tanytarsini;;6;25;22;12;17;41;51;94;55;131;20;43;24;13;27;15;61;40;72;16;6;101;6;15;96;49;23;189;20;11;87;6;17;33;5;3;1081;171;135;164;38;70;82;119;121;29;37;46;2;1;;2;;;2;8;1;2;2;;1;1;;4;;;4;;;6;;;;;;;;;;;;;;;;1;6;;;;;;1;1;1;;1;;;5;;;;;;3;;;1;1;2;2;1;;3;2;;1;;;84;41;14;115;3;24;15;40;42;21;10;3;19;3;5;20;1;4;7;5;3;8;15;8;65;162;89;11;5;14;29;80;3;502;115;129;119;70;34;34;24;21;20;20;64;103;94;74;16;;10;7;;2;21;38;;29;20;48;55;2;2;6;1;1;;10;2;1;27;4;52;18;10;40;58;;35;29;43;15;17;32;;1;;8;;3;13;;1;308;;;3;1;68;27;39;10;;6;9;2;1;10;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;1;;1;;;;1;;;;2;;;;5;;1;1;1;;;;;;;;;;1;328;12;243;1188;52;3;512;33;20;1416;948;317;9;;;10;;;15;7;4;25;9;17;1;7;8;3;;;;;;;26;1;13;10;;10;13;;2;4;11;29;6;;4;;;8;;1;;2;1;9;1;5;94;;34;38;2;;1;1;;5;;1;43;100;7;32;6;7;41;39;12;167;4;4
;Tr. Chironomini;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Pseudodiamesa sp.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Culicidae;#BEZUG!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Cylindrotomidae;#BEZUG!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Dixidae;#BEZUG!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Dolichopodidae;#BEZUG!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Empididae;#BEZUG!;;;2;;3;6;;2;8;13;;7;2;3;;4;2;2;10;2;1;3;4;2;28;36;3;28;10;4;18;1;6;19;8;10;5;3;;1;2;2;1;;14;2;1;5;11;2;1;10;2;2;6;11;;4;7;2;3;3;;;3;;4;1;;2;;1;;1;1;;;;;;;;;;1;1;2;1;;4;3;1;3;;3;1;1;1;;;;;2;1;;1;;;;9;5;9;4;3;4;1;;3;12;;6;2;4;14;;3;3;5;11;9;;;;;;4;;;1;1;3;3;1;9;15;30;3;4;1;18;5;;2;63;16;2;4;4;5;1;1;8;7;5;14;8;4;4;1;2;1;;1;;4;1;7;2;18;30;1;;;1;2;5;;;1;8;5;4;2;;;1;1;1;;3;;1;1;2;;1;;6;;;4;1;1;22;;1;;1;7;;1;4;4;;3;;1;2;;;;1;;;;;2;;;;1;;;;2;;7;1;2;1;2;;3;;4;8;2;1;4;1;4;4;3;4;1;1;;2;;;;;;1;;;3;;;6;6;;2;2;;3;;;;;;4;;;;;1;;3;1;;;;2;;;;1;;1;2;;1;;;1;;;2;;;1;4;1;3;3;2;1;;8;;1;1;1;;;1;5;;3;2;1;;1;1;3;1;;2;;3;1;;1;3;;1;2;3;3;;1;;;;1;;1;3;4;;
;Ephydridae;#BEZUG!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Limoniidae/Pediciidae;#BEZUG!;11;17;4;12;20;12;10;27;19;12;8;12;12;1;2;12;15;2;9;2;7;8;3;11;8;3;2;10;7;0;5;1;3;4;0;3;22;23;4;20;4;6;9;7;6;6;5;3;3;0;0;0;3;3;1;1;2;2;1;1;8;8;5;8;2;0;6;1;8;7;2;1;2;3;3;0;1;1;0;0;0;2;0;0;12;2;12;6;3;9;4;7;8;12;6;9;13;10;21;11;8;5;6;5;1;24;0;2;6;3;9;31;9;6;23;7;;23;13;;22;23;8;44;0;11;16;5;25;33;4;5;1;0;3;5;1;3;7;3;2;5;8;4;3;1;1;0;0;7;6;0;0;5;5;4;0;0;0;0;1;0;2;1;1;0;0;0;11;7;3;0;3;2;7;9;29;13;25;21;3;0;1;0;0;1;0;3;0;0;0;2;1;1;0;2;1;0;0;0;0;0;2;1;0;0;0;2;0;0;0;1;1;6;0;0;0;0;0;0;0;0;1;1;0;0;1;0;6;0;1;1;2;1;4;0;4;2;2;5;3;1;2;5;6;0;6;16;0;1;6;1;21;9;8;31;9;0;4;4;6;10;3;5;7;2;1;4;2;3;2;0;1;7;2;3;2;0;4;14;7;0;2;1;0;4;0;2;1;4;20;9;4;10;5;6;1;21;11;5;10;3;4;14;1;1;2;3;1;7;5;2;3;3;4;6;1;0;10;6;2;3;7;4;5;10;4;0;3;6;10;15;3;3;3;0;3;8;1;11;0;5;1;2;2;7;1;1;28;43;27;85;22;29;11;10;5;13;6;15;10;11;7;22;4;25;13;19;2;23;9;10
;Antocha sp. ;;;;;;;;1;1;;2;;1;;;;;;;;;;;;;1;;1;1;;;1;;;;;3;;;;;;;;;;;;;2;;;;1;1;1;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;;;;1;;;;;1;;;1;1;1;1;;;5;;;;4;3;4;;;;;;;1;;;;;;10;1;;;;1;3;1;27;2;12;19;1;;;;;;;;;;;;1;1;;1;1;;;;;;2;1;;;;;;;;;;3;;;;;;;;;1;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;2;;;;;1;;2;3;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;1;1;1;;;;;;;;;;;;;;;1;;;;1;;;22;42;23;85;22;29;7;3;3;9;6;8;8;1;5;11;3;21;6;14;;15;4;9
;Dicranota sp.;;10;10;4;3;14;9;7;23;12;7;6;8;3;1;1;2;7;2;4;1;6;2;3;4;6;1;;4;3;;1;;1;1;;;7;10;2;8;4;6;4;5;6;2;4;3;;;;;;1;;;;;;;1;;;;;;;;;1;;;2;3;1;;;;;;;2;;;12;1;9;3;3;6;3;5;6;6;4;8;9;4;12;5;2;2;6;5;1;21;;2;6;3;9;25;7;6;23;7;;22;13;;21;23;7;44;;11;16;5;22;33;4;4;1;;2;4;1;3;7;3;1;5;8;2;;;;;;2;4;;;;2;;;;;;1;;1;1;;;;;1;6;3;;3;1;4;8;2;11;8;1;2;;1;;;1;;3;;;;2;;;;;;;;;;;;;;;;2;;;;1;1;2;;;;;;;;;;;;;;;1;;;;;;;;;;2;2;1;;;;2;;;1;;1;2;;8;7;4;2;3;;3;;1;7;3;;1;;1;2;;2;;;1;1;;;1;;2;2;2;;;1;;1;;1;1;;7;6;2;2;3;2;1;5;9;2;5;3;2;11;;1;2;2;1;;2;;2;2;2;3;1;;3;5;2;2;5;2;2;6;1;;;3;;3;1;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
